=> Saving data in Logs/FRL~try=571
dataset to use is:  MNIST
number of FL clients:  1000
non-iid degree data distribution:  0.1
batch size is :  8
test batch size is:  128
10
84
87
98
127
143
179
234
398
400
414
427
473
512
524
534
558
574
582
671
734
767
820
823
876
881
889
921
958
use_cuda:  True
type of FL:  other_attacks_Fang
#########Federated Learning using Rankings############
fraction of maliciou clients: 0.20 | total number of malicious clients: 200
e 0 | malicious users: 9 | test acc 0.1027 test loss 2.293644 best test_acc 0.1027
e 1 | malicious users: 5 | test acc 0.1845 test loss 2.264850 best test_acc 0.1845
/home/test/anaconda3/envs/FRL_test/lib/python3.10/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn("Detected call of `lr_scheduler.step()` before `optimizer.step()`. "
e 2 | malicious users: 3 | test acc 0.2253 test loss 2.259148 best test_acc 0.2253
e 3 | malicious users: 1 | test acc 0.2131 test loss 2.207052 best test_acc 0.2253
e 4 | malicious users: 7 | test acc 0.2138 test loss 2.177642 best test_acc 0.2253
e 5 | malicious users: 5 | test acc 0.1939 test loss 2.102367 best test_acc 0.2253
e 6 | malicious users: 5 | test acc 0.2646 test loss 1.976672 best test_acc 0.2646
e 7 | malicious users: 6 | test acc 0.4500 test loss 1.926462 best test_acc 0.4500
e 8 | malicious users: 4 | test acc 0.4214 test loss 1.779806 best test_acc 0.4500
e 9 | malicious users: 3 | test acc 0.5691 test loss 1.747892 best test_acc 0.5691
e 10 | malicious users: 4 | test acc 0.5331 test loss 1.518825 best test_acc 0.5691
e 11 | malicious users: 8 | test acc 0.7270 test loss 1.456656 best test_acc 0.7270
e 12 | malicious users: 4 | test acc 0.6669 test loss 1.447420 best test_acc 0.7270
e 13 | malicious users: 2 | test acc 0.7185 test loss 1.314722 best test_acc 0.7270
e 14 | malicious users: 5 | test acc 0.6209 test loss 1.640201 best test_acc 0.7270
