2024-05-31 11:57:57,667 INFO    StreamThr :968440 [internal.py:wandb_internal():86] W&B internal server running at pid: 968440, started at: 2024-05-31 11:57:57.666220
2024-05-31 11:57:57,673 DEBUG   HandlerThread:968440 [handler.py:handle_request():146] handle_request: status
2024-05-31 11:57:57,687 INFO    WriterThread:968440 [datastore.py:open_for_write():87] open: /home/test/FRL/wandb/run-20240531_115757-thara9dm/run-thara9dm.wandb
2024-05-31 11:57:57,688 DEBUG   SenderThread:968440 [sender.py:send():379] send: header
2024-05-31 11:57:57,697 DEBUG   SenderThread:968440 [sender.py:send():379] send: run
2024-05-31 11:57:58,224 INFO    SenderThread:968440 [dir_watcher.py:__init__():211] watching files in: /home/test/FRL/wandb/run-20240531_115757-thara9dm/files
2024-05-31 11:57:58,225 INFO    SenderThread:968440 [sender.py:_start_run_threads():1124] run started: thara9dm with start time 1717120677.665241
2024-05-31 11:57:58,243 DEBUG   HandlerThread:968440 [handler.py:handle_request():146] handle_request: check_version
2024-05-31 11:57:58,244 DEBUG   SenderThread:968440 [sender.py:send_request():406] send_request: check_version
2024-05-31 11:57:58,363 DEBUG   HandlerThread:968440 [handler.py:handle_request():146] handle_request: run_start
2024-05-31 11:57:58,372 DEBUG   HandlerThread:968440 [system_info.py:__init__():26] System info init
2024-05-31 11:57:58,372 DEBUG   HandlerThread:968440 [system_info.py:__init__():41] System info init done
2024-05-31 11:57:58,372 INFO    HandlerThread:968440 [system_monitor.py:start():194] Starting system monitor
2024-05-31 11:57:58,373 INFO    HandlerThread:968440 [system_monitor.py:probe():214] Collecting system info
2024-05-31 11:57:58,373 INFO    SystemMonitor:968440 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-31 11:57:58,376 INFO    SystemMonitor:968440 [interfaces.py:start():190] Started cpu monitoring
2024-05-31 11:57:58,378 INFO    SystemMonitor:968440 [interfaces.py:start():190] Started disk monitoring
2024-05-31 11:57:58,380 INFO    SystemMonitor:968440 [interfaces.py:start():190] Started gpu monitoring
2024-05-31 11:57:58,382 INFO    SystemMonitor:968440 [interfaces.py:start():190] Started memory monitoring
2024-05-31 11:57:58,384 INFO    SystemMonitor:968440 [interfaces.py:start():190] Started network monitoring
2024-05-31 11:57:58,395 DEBUG   HandlerThread:968440 [system_info.py:probe():150] Probing system
2024-05-31 11:57:58,399 DEBUG   HandlerThread:968440 [system_info.py:_probe_git():135] Probing git
2024-05-31 11:57:58,408 DEBUG   HandlerThread:968440 [system_info.py:_probe_git():143] Probing git done
2024-05-31 11:57:58,408 DEBUG   HandlerThread:968440 [system_info.py:probe():198] Probing system done
