2024-05-28 11:38:24,942 INFO    StreamThr :415682 [internal.py:wandb_internal():86] W&B internal server running at pid: 415682, started at: 2024-05-28 11:38:24.941921
2024-05-28 11:38:24,950 DEBUG   HandlerThread:415682 [handler.py:handle_request():146] handle_request: status
2024-05-28 11:38:24,957 INFO    WriterThread:415682 [datastore.py:open_for_write():87] open: /home/test/FRL/wandb/run-20240528_113824-t1bddfxp/run-t1bddfxp.wandb
2024-05-28 11:38:24,958 DEBUG   SenderThread:415682 [sender.py:send():379] send: header
2024-05-28 11:38:24,964 DEBUG   SenderThread:415682 [sender.py:send():379] send: run
2024-05-28 11:38:25,473 INFO    SenderThread:415682 [dir_watcher.py:__init__():211] watching files in: /home/test/FRL/wandb/run-20240528_113824-t1bddfxp/files
2024-05-28 11:38:25,473 INFO    SenderThread:415682 [sender.py:_start_run_threads():1124] run started: t1bddfxp with start time 1716860304.930836
2024-05-28 11:38:25,492 DEBUG   HandlerThread:415682 [handler.py:handle_request():146] handle_request: check_version
2024-05-28 11:38:25,493 DEBUG   SenderThread:415682 [sender.py:send_request():406] send_request: check_version
2024-05-28 11:38:25,634 DEBUG   HandlerThread:415682 [handler.py:handle_request():146] handle_request: run_start
2024-05-28 11:38:25,642 DEBUG   HandlerThread:415682 [system_info.py:__init__():26] System info init
2024-05-28 11:38:25,643 DEBUG   HandlerThread:415682 [system_info.py:__init__():41] System info init done
2024-05-28 11:38:25,643 INFO    HandlerThread:415682 [system_monitor.py:start():194] Starting system monitor
2024-05-28 11:38:25,647 INFO    HandlerThread:415682 [system_monitor.py:probe():214] Collecting system info
2024-05-28 11:38:25,647 INFO    SystemMonitor:415682 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-28 11:38:25,650 INFO    SystemMonitor:415682 [interfaces.py:start():190] Started cpu monitoring
2024-05-28 11:38:25,654 INFO    SystemMonitor:415682 [interfaces.py:start():190] Started disk monitoring
2024-05-28 11:38:25,659 INFO    SystemMonitor:415682 [interfaces.py:start():190] Started gpu monitoring
2024-05-28 11:38:25,661 INFO    SystemMonitor:415682 [interfaces.py:start():190] Started memory monitoring
2024-05-28 11:38:25,667 INFO    SystemMonitor:415682 [interfaces.py:start():190] Started network monitoring
2024-05-28 11:38:25,679 DEBUG   HandlerThread:415682 [system_info.py:probe():150] Probing system
2024-05-28 11:38:25,681 DEBUG   HandlerThread:415682 [system_info.py:_probe_git():135] Probing git
2024-05-28 11:38:25,688 DEBUG   HandlerThread:415682 [system_info.py:_probe_git():143] Probing git done
2024-05-28 11:38:25,688 DEBUG   HandlerThread:415682 [system_info.py:probe():198] Probing system done
