2024-05-31 14:13:56,541 INFO    StreamThr :978876 [internal.py:wandb_internal():86] W&B internal server running at pid: 978876, started at: 2024-05-31 14:13:56.540385
2024-05-31 14:13:56,554 DEBUG   HandlerThread:978876 [handler.py:handle_request():146] handle_request: status
2024-05-31 14:13:56,567 INFO    WriterThread:978876 [datastore.py:open_for_write():87] open: /home/test/FRL/wandb/run-20240531_141356-fs68qn9x/run-fs68qn9x.wandb
2024-05-31 14:13:56,568 DEBUG   SenderThread:978876 [sender.py:send():379] send: header
2024-05-31 14:13:56,574 DEBUG   SenderThread:978876 [sender.py:send():379] send: run
2024-05-31 14:13:57,165 INFO    SenderThread:978876 [dir_watcher.py:__init__():211] watching files in: /home/test/FRL/wandb/run-20240531_141356-fs68qn9x/files
2024-05-31 14:13:57,166 INFO    SenderThread:978876 [sender.py:_start_run_threads():1124] run started: fs68qn9x with start time 1717128836.539222
2024-05-31 14:13:57,186 DEBUG   HandlerThread:978876 [handler.py:handle_request():146] handle_request: check_version
2024-05-31 14:13:57,186 DEBUG   SenderThread:978876 [sender.py:send_request():406] send_request: check_version
2024-05-31 14:13:57,671 DEBUG   HandlerThread:978876 [handler.py:handle_request():146] handle_request: run_start
2024-05-31 14:13:57,684 DEBUG   HandlerThread:978876 [system_info.py:__init__():26] System info init
2024-05-31 14:13:57,684 DEBUG   HandlerThread:978876 [system_info.py:__init__():41] System info init done
2024-05-31 14:13:57,684 INFO    HandlerThread:978876 [system_monitor.py:start():194] Starting system monitor
2024-05-31 14:13:57,685 INFO    SystemMonitor:978876 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-31 14:13:57,685 INFO    HandlerThread:978876 [system_monitor.py:probe():214] Collecting system info
2024-05-31 14:13:57,687 INFO    SystemMonitor:978876 [interfaces.py:start():190] Started cpu monitoring
2024-05-31 14:13:57,689 INFO    SystemMonitor:978876 [interfaces.py:start():190] Started disk monitoring
2024-05-31 14:13:57,691 INFO    SystemMonitor:978876 [interfaces.py:start():190] Started gpu monitoring
2024-05-31 14:13:57,693 INFO    SystemMonitor:978876 [interfaces.py:start():190] Started memory monitoring
2024-05-31 14:13:57,695 INFO    SystemMonitor:978876 [interfaces.py:start():190] Started network monitoring
2024-05-31 14:13:57,707 DEBUG   HandlerThread:978876 [system_info.py:probe():150] Probing system
2024-05-31 14:13:57,710 DEBUG   HandlerThread:978876 [system_info.py:_probe_git():135] Probing git
2024-05-31 14:13:57,717 DEBUG   HandlerThread:978876 [system_info.py:_probe_git():143] Probing git done
2024-05-31 14:13:57,717 DEBUG   HandlerThread:978876 [system_info.py:probe():198] Probing system done
2024-05-31 14:13:57,717 DEBUG   HandlerThread:978876 [system_monitor.py:probe():223] {'os': 'Linux-6.2.0-39-generic-x86_64-with-glibc2.37', 'python': '3.10.9', 'heartbeatAt': '2024-05-31T04:13:57.707673', 'startedAt': '2024-05-31T04:13:56.525645', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/test/FRL/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/gongzir1/FRL_my.git', 'commit': '3813aaf5f47fcc5e6081aa7e90a2dbe272effb33'}, 'email': 'zhaoxi_zhang@163.com', 'root': '/home/test/FRL', 'host': 'test-MS-7B51', 'username': 'test', 'executable': '/home/test/anaconda3/envs/FRL_test/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 4308.9295833333335, 'min': 800.0, 'max': 4700.0}, 'cpu_freq_per_core': [{'current': 4299.8, 'min': 800.0, 'max': 4700.0}, {'current': 4300.022, 'min': 800.0, 'max': 4700.0}, {'current': 4299.999, 'min': 800.0, 'max': 4700.0}, {'current': 4299.999, 'min': 800.0, 'max': 4700.0}, {'current': 4300.002, 'min': 800.0, 'max': 4700.0}, {'current': 4300.008, 'min': 800.0, 'max': 4700.0}, {'current': 4299.998, 'min': 800.0, 'max': 4700.0}, {'current': 4300.005, 'min': 800.0, 'max': 4700.0}, {'current': 4299.835, 'min': 800.0, 'max': 4700.0}, {'current': 4300.001, 'min': 800.0, 'max': 4700.0}, {'current': 4299.531, 'min': 800.0, 'max': 4700.0}, {'current': 4300.033, 'min': 800.0, 'max': 4700.0}], 'disk': {'/': {'total': 439.04788970947266, 'used': 266.49613189697266}}, 'gpu': 'NVIDIA GeForce RTX 3080', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080', 'memory_total': 10737418240}], 'memory': {'total': 62.72426986694336}}
2024-05-31 14:13:57,718 INFO    HandlerThread:978876 [system_monitor.py:probe():224] Finished collecting system info
2024-05-31 14:13:57,718 INFO    HandlerThread:978876 [system_monitor.py:probe():227] Publishing system info
2024-05-31 14:13:57,718 DEBUG   HandlerThread:978876 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-05-31 14:13:58,168 INFO    Thread-17 :978876 [dir_watcher.py:_on_file_created():271] file/dir created: /home/test/FRL/wandb/run-20240531_141356-fs68qn9x/files/conda-environment.yaml
2024-05-31 14:14:01,691 DEBUG   HandlerThread:978876 [system_info.py:_save_conda():222] Saving conda packages done
2024-05-31 14:14:01,695 INFO    HandlerThread:978876 [system_monitor.py:probe():229] Finished publishing system info
2024-05-31 14:14:01,701 DEBUG   HandlerThread:978876 [handler.py:handle_request():146] handle_request: status_report
2024-05-31 14:14:01,702 DEBUG   SenderThread:978876 [sender.py:send():379] send: files
2024-05-31 14:14:01,703 INFO    SenderThread:978876 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-05-31 14:14:01,851 DEBUG   HandlerThread:978876 [handler.py:handle_request():146] handle_request: python_packages
2024-05-31 14:14:01,851 DEBUG   SenderThread:978876 [sender.py:send_request():406] send_request: python_packages
2024-05-31 14:14:01,853 DEBUG   HandlerThread:978876 [handler.py:handle_request():146] handle_request: stop_status
