2024-05-19 17:04:04,866 INFO    StreamThr :1376916 [internal.py:wandb_internal():86] W&B internal server running at pid: 1376916, started at: 2024-05-19 17:04:04.864595
2024-05-19 17:04:04,881 DEBUG   HandlerThread:1376916 [handler.py:handle_request():146] handle_request: status
2024-05-19 17:04:04,907 INFO    WriterThread:1376916 [datastore.py:open_for_write():87] open: /home/test/FRL/wandb/run-20240519_170404-ucshdq2l/run-ucshdq2l.wandb
2024-05-19 17:04:04,909 DEBUG   SenderThread:1376916 [sender.py:send():379] send: header
2024-05-19 17:04:04,913 DEBUG   SenderThread:1376916 [sender.py:send():379] send: run
2024-05-19 17:04:05,469 INFO    SenderThread:1376916 [dir_watcher.py:__init__():211] watching files in: /home/test/FRL/wandb/run-20240519_170404-ucshdq2l/files
2024-05-19 17:04:05,469 INFO    SenderThread:1376916 [sender.py:_start_run_threads():1124] run started: ucshdq2l with start time 1716102244.862915
2024-05-19 17:04:05,491 DEBUG   HandlerThread:1376916 [handler.py:handle_request():146] handle_request: check_version
2024-05-19 17:04:05,491 DEBUG   SenderThread:1376916 [sender.py:send_request():406] send_request: check_version
2024-05-19 17:04:05,618 DEBUG   HandlerThread:1376916 [handler.py:handle_request():146] handle_request: run_start
2024-05-19 17:04:05,629 DEBUG   HandlerThread:1376916 [system_info.py:__init__():26] System info init
2024-05-19 17:04:05,629 DEBUG   HandlerThread:1376916 [system_info.py:__init__():41] System info init done
2024-05-19 17:04:05,629 INFO    HandlerThread:1376916 [system_monitor.py:start():194] Starting system monitor
2024-05-19 17:04:05,630 INFO    SystemMonitor:1376916 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-19 17:04:05,631 INFO    HandlerThread:1376916 [system_monitor.py:probe():214] Collecting system info
2024-05-19 17:04:05,632 INFO    SystemMonitor:1376916 [interfaces.py:start():190] Started cpu monitoring
2024-05-19 17:04:05,635 INFO    SystemMonitor:1376916 [interfaces.py:start():190] Started disk monitoring
2024-05-19 17:04:05,646 INFO    SystemMonitor:1376916 [interfaces.py:start():190] Started gpu monitoring
2024-05-19 17:04:05,653 INFO    SystemMonitor:1376916 [interfaces.py:start():190] Started memory monitoring
2024-05-19 17:04:05,660 INFO    SystemMonitor:1376916 [interfaces.py:start():190] Started network monitoring
2024-05-19 17:04:05,677 DEBUG   HandlerThread:1376916 [system_info.py:probe():150] Probing system
2024-05-19 17:04:05,683 DEBUG   HandlerThread:1376916 [system_info.py:_probe_git():135] Probing git
2024-05-19 17:04:05,692 DEBUG   HandlerThread:1376916 [system_info.py:_probe_git():143] Probing git done
