2024-05-16 14:28:01,290 INFO    StreamThr :1249178 [internal.py:wandb_internal():86] W&B internal server running at pid: 1249178, started at: 2024-05-16 14:28:01.289512
2024-05-16 14:28:01,294 DEBUG   HandlerThread:1249178 [handler.py:handle_request():146] handle_request: status
2024-05-16 14:28:01,309 INFO    WriterThread:1249178 [datastore.py:open_for_write():87] open: /home/test/FRL/wandb/run-20240516_142801-7ny85nyo/run-7ny85nyo.wandb
2024-05-16 14:28:01,309 DEBUG   SenderThread:1249178 [sender.py:send():379] send: header
2024-05-16 14:28:01,314 DEBUG   SenderThread:1249178 [sender.py:send():379] send: run
2024-05-16 14:28:01,917 INFO    SenderThread:1249178 [dir_watcher.py:__init__():211] watching files in: /home/test/FRL/wandb/run-20240516_142801-7ny85nyo/files
2024-05-16 14:28:01,918 INFO    SenderThread:1249178 [sender.py:_start_run_threads():1124] run started: 7ny85nyo with start time 1715833681.289288
2024-05-16 14:28:01,951 DEBUG   HandlerThread:1249178 [handler.py:handle_request():146] handle_request: check_version
2024-05-16 14:28:01,951 DEBUG   SenderThread:1249178 [sender.py:send_request():406] send_request: check_version
2024-05-16 14:28:02,061 DEBUG   HandlerThread:1249178 [handler.py:handle_request():146] handle_request: run_start
2024-05-16 14:28:02,071 DEBUG   HandlerThread:1249178 [system_info.py:__init__():26] System info init
2024-05-16 14:28:02,071 DEBUG   HandlerThread:1249178 [system_info.py:__init__():41] System info init done
2024-05-16 14:28:02,071 INFO    HandlerThread:1249178 [system_monitor.py:start():194] Starting system monitor
2024-05-16 14:28:02,072 INFO    HandlerThread:1249178 [system_monitor.py:probe():214] Collecting system info
2024-05-16 14:28:02,072 INFO    SystemMonitor:1249178 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-16 14:28:02,074 INFO    SystemMonitor:1249178 [interfaces.py:start():190] Started cpu monitoring
2024-05-16 14:28:02,077 INFO    SystemMonitor:1249178 [interfaces.py:start():190] Started disk monitoring
2024-05-16 14:28:02,080 INFO    SystemMonitor:1249178 [interfaces.py:start():190] Started gpu monitoring
2024-05-16 14:28:02,082 INFO    SystemMonitor:1249178 [interfaces.py:start():190] Started memory monitoring
2024-05-16 14:28:02,084 INFO    SystemMonitor:1249178 [interfaces.py:start():190] Started network monitoring
2024-05-16 14:28:02,091 DEBUG   HandlerThread:1249178 [system_info.py:probe():150] Probing system
2024-05-16 14:28:02,094 DEBUG   HandlerThread:1249178 [system_info.py:_probe_git():135] Probing git
2024-05-16 14:28:02,101 DEBUG   HandlerThread:1249178 [system_info.py:_probe_git():143] Probing git done
2024-05-16 14:28:02,101 DEBUG   HandlerThread:1249178 [system_info.py:probe():198] Probing system done
